"apgroup_num","apgroup_name","apmean_bno2","apmean_bpm25"
32922,"E01012063",10.239,7.476
32923,"E01003253",24.165,12.772
32924,"E01012062",9.705,7.386
32925,"E01006896",14.804,8.321
32926,"E01020086",2.931,6.065
32927,"E01012326",7.537,6.962
32928,"E01026777",3.908,7.523
32929,"E01011361",15.651,10.001
32930,"E01027383",2.171,4.687
32931,"E01014067",5.417,7.244
32932,"E01029195",3.513,7.031
32933,"E01020084",4.93,6.657
32934,"E01029115",5.718,6.848
32935,"E01027992",13.158,9.656
32936,"E01027190",12.238,10.349
32937,"E01004682",39.341,14.726
32938,"E01029114",4.159,6.904
32939,"E01031575",17.976,9.775
32940,"E01029196",3.191,6.915
32941,"E01015623",14.863,10.373
32942,"E01027111",12.243,9.855
32943,"E01014445",5.075,7.872
32944,"E01027191",15.483,10.52
32945,"E01027879",10.583,9.005
32946,"E01033367",20.692,10.555
32947,"E01029117",5.61,7.26
32948,"E01006928",7.016,6.744
32949,"W01000503",2.192,4.994
32950,"E01023493",6.841,8.99
32951,"E01006171",13.696,8.527
32952,"E01000517",19.473,11.314
32953,"E01032347",9.489,8.216
32954,"E01012738",10.918,7.899
32955,"E01019287",5.441,4.677
32956,"E01004825",17.278,9.571
32957,"E01026315",6.433,8.714
32958,"E01029194",3.815,7.103
32959,"E01029830",10.099,9.467
32960,"E01029112",9.746,8.596
32961,"E01033711",35.011,14.12
32962,"E01007498",16.37,9.391
32963,"E01018842",3.03,5.862
32964,"E01009499",18.024,9.184
32965,"E01029776",7.118,7.33
32966,"E01007499",16.906,9.819
32967,"E01027773",3.321,4.627
32968,"E01007419",8.937,7.701
32969,"E01033710",21.355,12.08
32970,"E01009490",16.51,10.719
32971,"E01018845",2.705,5.761
32972,"E01007418",8.458,7.683
32973,"E01009491",18.495,11.51
32974,"E01027772",3.763,6.011
32975,"E01033713",25.202,13.448
32976,"E01009411",25.835,11.697
32977,"E01029777",8.098,7.621
32978,"E01009418",10.712,8.305
32979,"E01027770",6.739,6.24
32980,"E01009419",10.383,8.299
32981,"E01031183",5.747,7.492
32982,"E01025164",8.417,6.401
32983,"E01025167",3.838,5.107
32984,"E01031102",12.103,9.06
32985,"E01031184",6.517,7.714
32986,"E01023160",5.989,7.649
32987,"E01025739",8.376,8.778
32988,"E01025166",3.98,5.395
32989,"E01000851",43.721,15.069
32990,"E01031105",12.707,9.323
32991,"E01000850",48.354,15.369
32992,"E01011744",15.655,9.224
32993,"E01011747",10.64,8.36
32994,"E01025738",7.589,8.605
32995,"E01008869",12.648,7.011
32996,"E01012587",12.861,8.014
32997,"E01000853",37.696,14.446
32998,"E01012506",13.532,8.402
32999,"E01012586",14.631,8.393
33000,"E01031103",9.419,8.648
33001,"E01012507",13.468,8.392
33002,"E01021668",14.335,10.539
33003,"E01031182",9.022,8.817
33004,"E01006566",25.309,10.15
33005,"E01021669",13.509,10.294
33006,"E01012585",13.123,7.8
33007,"E01021660",6.492,9.281
33008,"E01012504",12.899,8.047
33009,"E01021661",7.36,9.276
33010,"E01006567",31.019,10.436
33011,"E01021662",6.291,9.186
33012,"E01011745",9.642,8.356
33013,"E01012584",10.83,7.192
33014,"E01021663",7.894,9.388
33015,"E01020700",4.982,6.512
33016,"E01011742",11.78,8.65
33017,"E01012505",15.227,8.713
33018,"E01021664",6.941,9.169
33019,"E01020781",10.635,7.294
33020,"E01021665",10.011,9.881
33021,"E01019813",7.347,8.41
33022,"E01019892",5.692,6.934
33023,"E01020703",13.811,6.669
33024,"E01014765",4.682,6.875
33025,"E01028759",8.653,8.528
33026,"E01020782",7.021,6.479
33027,"E01023656",10.952,9.594
33028,"E01023657",7.309,9.019
33029,"E01010261",27.494,11.216
33030,"E01026283",5.426,8.703
33031,"E01026202",6.015,9.272
33032,"E01014762",7.808,7.727
33033,"E01026282",5.097,8.718
33034,"E01019810",10.785,8.646
33035,"E01026203",5.94,8.848
33036,"E01028206",9.74,8.918
33037,"E01028287",13.708,10.188
33038,"E01026281",5.074,8.657
33039,"E01026200",5.121,8.935
33040,"E01028286",7.415,9.017
33041,"E01022366",5.101,7.263
33042,"E01022367",4.202,7.189
33043,"E01022364",7.714,8.079
33044,"E01030306",12.436,9.159
33045,"E01030387",14.012,10.927
33046,"E01022365",9.223,8.351
33047,"E01030307",14.406,9.602
33048,"E01030386",16.221,10.917
33049,"E01022362",9.21,8.417
33050,"E01030304",15.311,9.801
33051,"E01018126",6.375,8.638
33052,"E01016120",18.717,10.996
33053,"E01016122",14.396,10.756
33054,"E01016123",13.159,10.598
33055,"W01001280",3.795,6.077
33056,"W01001201",4.607,6.524
33057,"W01001200",6.088,6.429
33058,"E01016125",13.531,11.547
33059,"W01000351",4.766,6.253
33060,"E01010608",19.775,10.673
33061,"E01010689",12.131,8.134
33062,"W01000350",11.448,7.536
33063,"W01000353",5.451,7.124
33064,"E01018127",7.45,8.954
33065,"E01002668",19.661,10.94
33066,"E01017140",24.964,9.541
33067,"W01000352",6.48,7.378
33068,"E01016121",16.087,10.806
33069,"E01002669",18.752,11.295
33070,"E01019147",7.338,6.359
33071,"W01000355",6.425,6.364
33072,"E01004660",36.742,14.578
33073,"E01017142",23.516,9.3
33074,"W01000354",4.343,5.977
33075,"E01004661",42.6,15.548
33076,"E01019146",4.876,5.58
33077,"W01000356",5.507,6.158
33078,"E01010680",12.528,8.456
33079,"E01017144",18.982,10.588
33080,"W01000069",1.733,3.952
33081,"E01010601",13.339,9.312
33082,"E01017145",23.979,11.492
33083,"E01017146",14.13,9.064
33084,"E01017147",16.995,9.797
33085,"E01010688",14.43,8.803
33086,"E01031176",9.778,9.081
33087,"E01010609",20.379,10.512
33088,"E01023610",11.396,9.345
33089,"W01000359",5.978,6.309
33090,"E01025617",7.51,8.662
33091,"E01019144",4.265,5.157
33092,"E01017675",7.421,8.921
33093,"E01019145",5.804,5.938
33094,"E01023691",11.022,9.222
33095,"E01025616",7.353,8.747
33096,"E01025697",13.54,9.534
33097,"E01018712",17.522,8.747
33098,"E01018793",7.398,6.622
33099,"E01023613",10.705,9.215
33100,"E01018715",14.835,7.888
33101,"E01023692",10.42,9.014
33102,"E01018794",5.945,6.575
33103,"E01018714",17.412,8.305
33104,"E01018795",3.521,5.692
33105,"E01016790",11.993,10.215
33106,"E01016711",11.346,9.583
33107,"E01025696",11.021,9.176
33108,"E01001002",18.811,12.351
33109,"E01017672",6.199,8.358
33110,"E01009058",25.678,11.819
33111,"E01001005",21.975,12.353
33112,"E01001083",17.416,11.697
33113,"E01018713",17.116,8.047
33114,"E01001004",18.591,12.34
33115,"E01001084",18.217,11.756
33116,"E01032068",9.633,8.401
33117,"E01018792",9.222,7.075
33118,"E01032069",7.402,8.155
33119,"E01001007",19.427,12.356
33120,"E01032060",5.263,7.145
33121,"E01020481",3.362,6.37
33122,"E01001085",17.702,11.748
33123,"E01032061",5.079,7.368
33124,"E01015171",11.103,8.856
33125,"E01032062",9.06,8.368
33126,"E01019594",5.76,7.625
33127,"E01032063",11.072,8.779
33128,"E01030143",10.408,9.183
33129,"E01032064",6.32,7.958
33130,"E01030744",19.847,10.196
33131,"E01032065",7.771,8.33
33132,"E01003361",18.278,11.662
33133,"E01010762",12.668,8.76
33134,"E01027372",2.647,5.331
33135,"E01033752",36.189,9.956
33136,"E01001003",18.129,12.127
33137,"E01014074",9.016,7.852
33138,"E01003413",17.112,12.051
33139,"E01001082",11.8,9.5
33140,"W01000842",5.589,5.756
33141,"E01026415",4.82,8.389
33142,"E01031161",8.006,8.455
33143,"E01025506",6.164,6.739
33144,"E01009702",11.768,9.684
33145,"E01022067",9.562,9.57
33146,"E01008398",16.507,7.142
33147,"E01022064",7.473,9.522
33148,"E01018771",5.001,6.881
33149,"E01017910",14.431,9.879
33150,"E01021117",5.814,8.34
33151,"E01015528",7.901,8.838
33152,"W01001023",8.593,7.134
33153,"E01025864",8.329,8.956
33154,"E01013813",21.829,10.863
33155,"E01019356",2.847,4.231
33156,"E01031324",14.621,9.037
33157,"E01020874",5.173,6.466
33158,"E01013419",8.33,8.089
33159,"E01028026",10.288,9.037
33160,"E01006334",16.976,10.252
33161,"E01024421",16.02,10.177
33162,"E01000631",20.988,12.006
33163,"E01027568",5.062,5.895
33164,"E01005751",19.523,9.439
33165,"E01006315",8.611,7.546
33166,"E01022790",10.717,8.744
33167,"E01012466",14.443,8.364
33168,"E01025179",6.675,6.564
33169,"E01013523",22.763,11.225
33170,"E01009612",12.883,9.262
33171,"E01008434",11.711,6.931
33172,"E01022755",11.577,8.833
33173,"W01000440",2.491,5.249
33174,"E01007012",18.025,9.173
33175,"E01001481",14.767,11.299
33176,"E01013491",12.436,10.197
33177,"E01024077",6.553,8.596
33178,"W01001498",6.328,7.759
33179,"E01017949",12.574,10.115
33180,"E01010630",16.513,9.065
33181,"E01033585",29.875,14.184
33182,"E01006819",12.809,8.214
33183,"E01016399",18.635,11.133
33184,"E01022797",10.231,8.448
33185,"E01005761",14.584,8.902
33186,"E01017756",11.286,9.351
33187,"E01005760",17.779,9.512
33188,"E01006823",13.524,7.884
33189,"E01011701",13.359,8.689
33190,"E01006822",13.627,7.908
33191,"E01011780",11.382,8.717
33192,"E01015769",10.455,9.635
33193,"E01005763",13.567,8.726
33194,"E01006825",11.216,7.303
33195,"E01011700",9.832,8.173
33196,"E01015768",10.859,9.568
33197,"E01015821",13.353,10.13
33198,"E01029816",10.895,7.986
33199,"E01021788",11.82,9.619
33200,"E01011781",13.193,8.759
33201,"E01026755",2.858,8.094
33202,"E01030707",16.464,10.067
33203,"E01005762",16.238,9.116
33204,"E01021709",10.658,9.853
33205,"E01015820",13.964,10.278
33206,"E01027813",4.121,6.006
33207,"E01026754",2.782,7.714
33208,"E01029897",5.55,8.309
33209,"E01015823",13.593,10.595
33210,"E01022765",15.121,10.205
33211,"E01026757",2.926,8.185
33212,"E01027892",11.532,8.667
33213,"E01030706",18.262,10.402
33214,"E01015822",14.017,10.396
33215,"E01026756",3.05,7.971
33216,"E01030787",10.669,8.344
33217,"E01000818",16.868,10.325
33218,"E01008826",8.599,6.583
33219,"E01000899",22.638,11.475
33220,"E01017757",9.196,8.744
33221,"E01026753",3.442,8.014
33222,"E01030786",10.957,8.352
33223,"E01026752",2.629,7.557
33224,"E01022762",11.601,9.131
33225,"E01019494",10.772,8.606
33226,"E01019415",9.769,8.731
33227,"E01019495",8.291,8.739
33228,"E01019414",9.052,8.422
33229,"E01017490",9.684,9.093
33230,"E01017411",6.953,8.723
33231,"E01019496",8.185,8.26
33232,"E01019417",11.15,8.817
33233,"E01019493",9.835,8.464
33234,"E01000640",22.393,12.4
33235,"E01019412",7.969,8.67
33236,"E01000641",22.739,12.374
33237,"E01000642",24.443,12.475
33238,"E01000643",23.148,12.573
33239,"E01000645",16.691,10.044
33240,"E01014639",8.74,7.76
33241,"E01014887",6.182,7.854
33242,"E01000644",22.221,12.187
33243,"E01006862",12.216,7.882
33244,"E01014638",10.945,8.152
33245,"E01012803",9.753,9.408
33246,"E01014806",9.153,7.766
33247,"E01023737",14.393,9.724
33248,"E01012882",12.133,9.278
33249,"E01021749",12.223,10.057
33250,"E01006865",12.438,7.941
33251,"E01000648",15.765,9.906
33252,"E01000649",20.856,10.564
33253,"E01023734",7.384,8.932
33254,"E01012800",9.304,9.342
33255,"W01000023",1.973,4.071
33256,"E01002627",20.105,11.374
33257,"W01000022",1.747,4.23
33258,"E01002624",21.129,12.251
33259,"W01000025",2.558,4.299
33260,"E01000679",17.2,10.204
33261,"W01000024",1.716,3.977
33262,"E01018611",9.413,7.759
33263,"E01006564",17.838,9.747
33264,"W01000027",2.567,4.212
33265,"E01002626",20.665,11.49
33266,"E01012583",10.558,7.34
33267,"W01000026",2.07,4.181
33268,"E01018690",9.671,7.203
33269,"E01012502",11.591,7.421
33270,"W01000179",7.499,5.878
33271,"E01018691",15.605,7.979
33272,"E01006565",25.645,9.86
33273,"W01000178",6.329,5.849
33274,"E01018610",13.241,8.25
33275,"E01012582",10.709,7.369
33276,"E01012503",13.694,7.964
33277,"E01014506",18.107,9.568
33278,"E01014587",12.442,8.613
33279,"E01006562",15.872,9.855
33280,"E01012581",10.326,7.181
33281,"W01000021",1.899,4.162
33282,"E01016699",7.449,8.23
33283,"W01000020",1.927,4.133
33284,"E01016618",17.357,10.339
33285,"E01028207",8.152,8.784
33286,"E01026280",5.059,8.798
33287,"E01026201",5.104,8.864
33288,"E01028204",10.593,9.221
33289,"E01031008",7.482,8.343
33290,"E01019056",3.97,6.201
33291,"E01028285",10.73,9.712
33292,"E01031089",18.759,10.596
33293,"E01017052",19.527,10.941
33294,"E01028205",9.062,8.901
33295,"E01023068",13.52,8.547
33296,"E01017055",13.904,10.896
33297,"E01028284",13.914,9.23
33298,"E01023069",10.481,7.912
33299,"E01017054",22.794,11.324
33300,"E01028202",10.405,9.513
33301,"E01025060",11.217,7.806
33302,"E01017057",27.233,12.294
33303,"E01028283",11.884,8.957
33304,"E01017056",21.34,11.588
33305,"E01025061",7.691,6.903
33306,"E01024104",12.068,10.586
33307,"E01014182",13.963,8.858
33308,"E01028203",10.013,9.162
33309,"E01015069",11.191,7.792
33310,"E01031009",13.699,9.265
33311,"E01019057",4.667,6.19
33312,"E01026120",4.773,8.262
33313,"E01031088",12.833,9.645
33314,"E01017053",20.698,10.847
33315,"E01030385",21.265,11.532
33316,"E01022363",7.307,7.921
33317,"E01024366",7.13,8.756
33318,"E01018167",7.999,9.022
33319,"E01014100",3.543,6.559
33320,"E01030305",11.416,9.012
33321,"E01024184",29.722,12.41
33322,"E01008162",15.244,7.049
33323,"E01028659",6.997,8.074
33324,"E01030384",18.918,11.086
33325,"E01014665",17.884,9.774
33326,"E01022360",4.472,7.277
33327,"E01028120",20.888,10.818
33328,"E01020603",6.704,6.167
33329,"E01024367",16.178,11.074
33330,"E01028121",18.013,10.57
33331,"E01020682",7.374,6.341
33332,"E01030302",13.619,9.021
33333,"E01028658",7.215,8.187
33334,"E01030383",17.064,10.756
33335,"E01014664",15.968,9.325
33336,"E01022361",6.275,7.702
33337,"E01020602",8.51,6.236
33338,"E01020683",9.458,6.762
33339,"E01020681",4.82,6.32
33340,"E01031629",6.814,7.93
33341,"E01020600",6.323,6.179
33342,"E01033616",28.787,10.982
33343,"E01031621",5.732,7.818
33344,"E01031628",6.075,7.794
33345,"E01031623",5.49,7.722
33346,"E01031620",10.55,8.833
33347,"E01028710",6.068,8.034
33348,"E01001835",25.161,13.466
33349,"E01031625",5.887,7.838
33350,"E01001834",25.161,13.466
33351,"E01031622",5.656,7.64
33352,"E01028791",5.349,7.656
33353,"E01028792",5.067,7.734
33354,"E01028713",5.774,7.809
33355,"E01028712",6.272,8.084
33356,"E01001837",26.804,13.305
33357,"E01033697",15.326,9.566
33358,"E01033696",11.449,8.156
33359,"E01010778",13.095,9.041
33360,"E01028790",5.735,7.729
33361,"E01009995",15.243,9.502
33362,"E01009129",16.487,10.234
33363,"E01028943",7.014,7.015
33364,"E01004137",19.766,11.247
33365,"E01011886",15.107,9.036
33366,"E01023256",12.882,8.956
33367,"E01003894",18.092,10.645
33368,"E01011325",12.175,8.25
33369,"E01025752",6.339,8.599
33370,"E01004079",16.511,11.121
33371,"E01031795",9.704,9.445
33372,"E01002235",15.96,10.884
33373,"E01018414",15.633,8.68
33374,"W01000233",4.662,6.057
33375,"E01009560",15.053,9.774
33376,"E01025604",8.374,6.725
33377,"E01022290",14.599,9.311
33378,"E01000723",9.727,9.258
33379,"E01007914",18.636,9.989
33380,"E01005179",16.78,9.892
33381,"E01007599",7.635,8.342
33382,"E01012130",16.936,8.901
33383,"E01017855",12.213,8.916
33384,"E01026708",5.786,8.628
33385,"W01001864",12.328,7.99
33386,"E01017370",4.135,7.096
33387,"E01026819",11.334,9.428
33388,"E01010014",18.866,9.915
33389,"E01028835",11.907,7.963
33390,"E01012234",7.507,7.122
33391,"E01000477",35.808,13.828
33392,"E01029105",6.37,7.777
33393,"E01015506",11.939,10.148
33394,"E01021653",12.779,10.13
33395,"E01022297",13.732,9.146
33396,"E01014793",5.538,6.938
33397,"E01014469",7.593,7.921
33398,"E01011195",6.983,7.061
33399,"E01005529",15.922,8.881
33400,"E01022130",9.31,8.468
33401,"E01029859",11.832,9.413
33402,"E01001826",19.892,12.613
33403,"E01001386",22.272,11.965
33404,"E01021329",13.209,10.505
33405,"E01028816",8.734,8.778
33406,"W01001501",6.687,7.544
33407,"E01022846",10.365,8.423
33408,"W01001771",11.398,8.504
33409,"E01009949",24.995,10.635
33410,"E01011164",16.671,9.406
33411,"E01025589",4.343,5.704
33412,"E01027665",5.798,7.091
33413,"W01000828",2.248,5.042
33414,"E01012717",7.492,6.547
33415,"E01012500",14.381,8.094
33416,"E01014507",14.243,9.32
33417,"E01014586",14.096,8.585
33418,"E01006563",16.863,9.808
33419,"E01012580",17.304,8.528
33420,"E01012501",18.698,8.532
33421,"E01014504",13.981,9.814
33422,"E01014585",10.276,9.283
33423,"E01006560",16.833,9.781
33424,"E01008567",7.785,6.542
33425,"E01028282",12.792,9.207
33426,"E01010268",20.98,11.106
33427,"E01028200",7.478,8.371
33428,"E01028281",13.831,9.118
33429,"E01010269",21.823,10.592
33430,"E01012256",11.685,7.342
33431,"E01028201",7.302,8.469
33432,"E01028280",9.73,8.664
33433,"E01012257",11.685,7.342
33434,"E01012254",21.236,7.932
33435,"E01024364",6.467,8.607
33436,"E01030303",12.599,9.057
33437,"E01030382",14.615,10.077
33438,"E01024365",7.708,9.17
33439,"E01030300",12.881,9.412
33440,"E01030381",13.458,9.855
33441,"E01024362",7.9,8.992
33442,"E01030301",11.182,9.027
33443,"E01030380",12.034,9.451
33444,"E01024363",8.311,8.913
33445,"E01027872",7.978,7.702
33446,"W01000506",2.56,4.786
33447,"E01010939",11.173,8.237
33448,"E01008044",11.045,8.216
33449,"E01001800",21.378,12.952
33450,"E01002758",22.263,13.019
33451,"E01001264",31.213,13.126
33452,"E01016819",12.192,10.103
33453,"E01005395",14.811,8.422
33454,"E01015776",9.193,9.81
33455,"E01024323",15.795,10.347
33456,"E01006545",13.992,9.657
33457,"E01027837",7.852,6.535
33458,"E01009106",17.16,9.718
33459,"E01030991",12.201,9.401
33460,"E01001657",24.11,11.776
33461,"E01000227",22.384,12.207
33462,"E01026622",8.863,7.293
33463,"E01000484",19.344,11.149
33464,"E01027094",8.121,8.753
33465,"E01029473",6.389,7.586
33466,"E01018045",5.049,8.705
33467,"E01009855",10.327,7.978
33468,"E01005819",23.604,10.354
33469,"E01027209",10.433,9.286
33470,"E01029786",8.244,7.8
33471,"E01015398",6.716,7.697
33472,"E01016838",9.169,9.513
33473,"E01020377",4.316,6.942
33474,"E01016543",10.256,8.647
33475,"E01008411",13.195,7.228
33476,"E01003150",19.564,12.272
33477,"E01022976",10.988,9.008
33478,"E01015685",9.722,9.413
33479,"E01014295",19.515,10.319
33480,"E01030694",22.962,10.948
33481,"E01010488",9.37,8.209
33482,"E01023025",4.173,6.402
33483,"E01027477",2.13,3.929
33484,"E01020036",7.722,7.97
33485,"E01003868",18.49,10.726
33486,"E01005890",15.824,9.972
33487,"E01029206",3.231,7.388
33488,"E01016813",14.031,10.336
33489,"E01007370",7.155,8.075
33490,"E01016835",8.512,9.362
33491,"E01030376",14.394,9.428
33492,"E01028543",10.82,9.257
33493,"E01004429",34.862,15.661
33494,"E01019187",4.175,4.84
33495,"E01003501",28.042,13.985
33496,"E01011653",8.642,7.56
33497,"E01018279",8.452,9.027
33498,"E01002719",28.364,13.454
33499,"E01014505",14.764,9.979
33500,"E01014584",10.05,9.33
33501,"E01008564",8.121,6.424
33502,"E01014502",14.306,9.78
33503,"E01014583",9.907,9.309
33504,"E01008565",6.481,6.187
33505,"E01014582",10.05,9.33
33506,"E01008562",6.276,5.451
33507,"E01014500",13.848,9.58
33508,"E01014581",9.081,9.382
33509,"E01026289",10.799,9.231
33510,"E01026208",5.235,9.024
33511,"E01012255",13.334,7.403
33512,"E01026288",9.779,9.062
33513,"E01026209",5.455,8.977
33514,"E01012252",15.965,7.622
33515,"E01012253",18.693,7.67
33516,"E01014256",15.617,9.023
33517,"E01012250",14.484,7.056
33518,"E01014257",6.828,7.561
33519,"E01024360",11.039,9.6
33520,"W01000987",6.512,6.309
33521,"W01000906",8.336,6.929
33522,"E01024361",7.738,8.979
33523,"W01000986",5.69,6.015
33524,"W01000907",10.452,8.237
33525,"W01000985",5.61,6.459
33526,"W01000904",6.942,7.973
33527,"E01022368",5.198,7.479
33528,"W01000984",12.871,7.541
33529,"E01023898",18.797,10.994
33530,"E01003021",24.047,13.06
33531,"E01000939",37.696,14.446
33532,"W01001492",5.543,7.361
33533,"E01016643",7.844,8.39
33534,"E01007208",11.173,7.272
33535,"E01022687",7.421,7.978
33536,"E01029224",3.627,7.021
33537,"E01008813",10.05,6.889
33538,"E01011791",9.209,8.267
33539,"E01018317",9.677,7.227
33540,"E01025904",7.085,8.603
33541,"E01028779",4.913,7.587
33542,"E01023000",5.902,6.79
33543,"E01012979",5.63,8.461
33544,"E01032117",6.948,7.867
33545,"E01026526",8.723,8.94
33546,"E01010691",7.306,6.905
33547,"E01025814",7.087,8.528
33548,"E01019017",4.633,5.883
33549,"E01023499",9.612,9.198
33550,"E01026339",6.084,8.607
33551,"E01026643",4.691,8.298
33552,"E01028666",7.98,9.027
33553,"E01007206",10.403,7.037
33554,"W01001815",8.36,9.18
33555,"E01006813",14.017,8.639
33556,"E01019721",6.903,6.979
33557,"E01014320",11.846,8.253
33558,"E01032440",6.528,7.613
33559,"E01028775",4.243,7.618
33560,"E01021057",5.528,8.16
33561,"E01014975",10.009,9.441
33562,"W01001082",3.687,6.021
33563,"E01030514",11.483,8.914
33564,"E01018620",11.012,7.738
33565,"E01023816",15.049,9.731
33566,"W01000508",1.41,4.87
33567,"E01025414",9.362,6.941
33568,"E01024344",8.586,8.765
33569,"E01002733",27,13.845
33570,"E01030656",17.66,10.12
33571,"E01019280",5.284,4.6
33572,"E01002828",30.21,14.162
33573,"E01025276",14.046,8.33
