lsoa11cd,apgroup_num,apgroup_name
E01032936,26060,E01032936
E01003573,26061,E01003573
E01023809,26062,E01023809
E01030949,26063,E01030949
E01005576,26064,E01005576
E01023888,26065,E01023888
E01023889,26066,E01023889
E01019861,26067,E01019861
E01019860,26068,E01019860
E01023808,26069,E01023808
E01018903,26070,E01018903
E01025801,26071,E01025801
E01000968,26072,E01000968
E01019863,26073,E01019863
E01029437,26074,E01029437
E01018982,26075,E01018982
E01018902,26076,E01018902
E01027430,26077,E01027430
E01029436,26078,E01029436
E01018983,26079,E01018983
E01017868,26080,E01017868
E01017869,26081,E01017869
E01030891,26082,E01030891
E01030810,26083,E01030810
E01024875,26084,E01024875
E01033763,26085,E01033763
E01027431,26086,E01027431
E01030813,26087,E01030813
E01029434,26088,E01029434
E01030892,26089,E01030892
E01018460,26090,E01018460
E01024874,26091,E01024874
E01022408,26092,E01022408
E01033762,26093,E01033762
E01005979,26094,E01005979
E01007926,26095,E01007926
E01024480,26096,E01024480
E01018463,26097,E01018463
E01005978,26098,E01005978
E01024401,26099,E01024401
E01024872,26100,E01024872
E01033760,26101,E01033760
E01020403,26102,E01020403
E01015173,26103,E01015173
E01017590,26104,E01017590
E01030147,26105,E01030147
E01022489,26106,E01022489
E01007927,26107,E01007927
E01029856,26108,E01029856
E01003360,26109,E01003360
E01033754,26110,E01033754
E01014077,26111,E01014077
E01026414,26112,E01026414
E01006186,26113,E01006186
E01006107,26114,E01006107
E01020486,26115,E01020486
E01006187,26116,E01006187
E01021116,26117,E01021116
E01006106,26118,E01006106
W01000688,26119,W01000688
E01004158,26120,E01004158
E01004159,26121,E01004159
W01001027,26122,W01001027
E01025867,26123,E01025867
E01002158,26124,E01002158
E01017354,26125,E01017354
E01002159,26126,E01002159
E01032828,26127,E01032828
E01026024,26128,E01026024
E01024423,26129,E01024423
E01006104,26130,E01006104
E01006185,26131,E01006185
E01003703,26132,E01003703
E01005787,26133,E01005787
E01017997,26134,E01017997
E01003702,26135,E01003702
E01031199,26136,E01031199
E01003782,26137,E01003782
E01003784,26138,E01003784
W01000684,26139,W01000684
E01003783,26140,E01003783
E01009614,26141,E01009614
E01008436,26142,E01008436
E01003785,26143,E01003785
E01021383,26144,E01021383
E01003705,26145,E01003705
E01009458,26146,E01009458
E01024076,26147,E01024076
E01020470,26148,E01020470
E01020758,26149,E01020758
E01007824,26150,E01007824
E01022787,26151,E01022787
E01022709,26152,E01022709
E01005706,26153,E01005706
E01003870,26154,E01003870
E01022788,26155,E01022788
E01003700,26156,E01003700
E01002777,26157,E01002777
E01005877,26158,E01005877
E01018761,26159,E01018761
E01002774,26160,E01002774
E01011894,26161,E01011894
E01007827,26162,E01007827
E01018721,26163,E01018721
E01011815,26164,E01011815
E01022708,26165,E01022708
E01002776,26166,E01002776
E01003873,26167,E01003873
E01022789,26168,E01022789
E01018720,26169,E01018720
E01005876,26170,E01005876
E01018760,26171,E01018760
E01005839,26172,E01005839
E01018723,26173,E01018723
E01005838,26174,E01005838
E01022706,26175,E01022706
E01016768,26176,E01016768
E01019828,26177,E01019828
E01007825,26178,E01007825
E01032835,26179,E01032835
E01001450,26180,E01001450
E01013485,26181,E01013485
E01001453,26182,E01001453
E01007467,26183,E01007467
E01009469,26184,E01009469
E01004917,26185,E01004917
E01001452,26186,E01001452
E01013404,26187,E01013404
E01026466,26188,E01026466
E01005976,26189,E01005976
E01009468,26190,E01009468
E01002991,26191,E01002991
E01021910,26192,E01021910
E01003973,26193,E01003973
E01004996,26194,E01004996
E01015488,26195,E01015488
E01011996,26196,E01011996
E01032404,26197,E01032404
E01011917,26198,E01011917
E01032485,26199,E01032485
E01003972,26200,E01003972
E01021992,26201,E01021992
E01011997,26202,E01011997
E01015972,26203,E01015972
E01029929,26204,E01029929
E01011916,26205,E01011916
E01021913,26206,E01021913
E01017929,26207,E01017929
E01003406,26208,E01003406
E01004914,26209,E01004914
E01001459,26210,E01001459
E01004995,26211,E01004995
E01011995,26212,E01011995
E01021991,26213,E01021991
E01011914,26214,E01011914
E01015973,26215,E01015973
E01013575,26216,E01013575
W01000655,26217,W01000655
E01021597,26218,E01021597
E01021516,26219,E01021516
E01027529,26220,E01027529
W01000654,26221,W01000654
W01000657,26222,W01000657
E01013574,26223,E01013574
E01021596,26224,E01021596
E01021856,26225,E01021856
E01021517,26226,E01021517
E01021857,26227,E01021857
E01027868,26228,E01027868
E01027869,26229,E01027869
E01029860,26230,E01029860
E01029861,26231,E01029861
E01028909,26232,E01028909
E01029862,26233,E01029862
E01028988,26234,E01028988
E01029863,26235,E01029863
E01023445,26236,E01023445
E01014955,26237,E01014955
E01028908,26238,E01028908
E01028989,26239,E01028989
E01012951,26240,E01012951
E01014954,26241,E01014954
E01021854,26242,E01021854
E01021855,26243,E01021855
E01023442,26244,E01023442
E01014952,26245,E01014952
E01030717,26246,E01030717
E01026729,26247,E01026729
E01030796,26248,E01030796
E01012775,26249,E01012775
E01030797,26250,E01030797
E01001840,26251,E01001840
E01026728,26252,E01026728
E01022772,26253,E01022772
E01012774,26254,E01012774
E01011841,26255,E01011841
E01001843,26256,E01001843
E01030716,26257,E01030716
E01012777,26258,E01012777
E01022774,26259,E01022774
E01028721,26260,E01028721
E01011840,26261,E01011840
E01020716,26262,E01020716
E01022773,26263,E01022773
E01000167,26264,E01000167
E01001841,26265,E01001841
E01024776,26266,E01024776
E01000164,26267,E01000164
E01012159,26268,E01012159
E01000166,26269,E01000166
E01014151,26270,E01014151
E01012158,26271,E01012158
E01014153,26272,E01014153
E01014150,26273,E01014150
E01002460,26274,E01002460
E01001194,26275,E01001194
E01026941,26276,E01026941
E01002132,26277,E01002132
E01011806,26278,E01011806
E01004640,26279,E01004640
E01024642,26280,E01024642
E01021260,26281,E01021260
E01004643,26282,E01004643
E01024643,26283,E01024643
E01023751,26284,E01023751
E01014158,26285,E01014158
E01024644,26286,E01024644
E01004642,26287,E01004642
E01010018,26288,E01010018
E01016187,26289,E01016187
E01018639,26290,E01018639
E01024645,26291,E01024645
E01024647,26292,E01024647
E01004645,26293,E01004645
E01018496,26294,E01018496
E01022641,26295,E01022641
E01018638,26296,E01018638
E01006807,26297,E01006807
E01018807,26298,E01018807
E01024646,26299,E01024646
E01004644,26300,E01004644
E01006886,26301,E01006886
E01027735,26302,E01027735
E01022640,26303,E01022640
E01002641,26304,E01002641
E01016800,26305,E01016800
E01006806,26306,E01006806
E01013781,26307,E01013781
E01018886,26308,E01018886
E01006887,26309,E01006887
E01015707,26310,E01015707
E01027734,26311,E01027734
E01004859,26312,E01004859
E01004813,26313,E01004813
E01016881,26314,E01016881
E01013749,26315,E01013749
E01007762,26316,E01007762
E01018806,26317,E01018806
E01004858,26318,E01004858
E01015706,26319,E01015706
E01018887,26320,E01018887
E01013748,26321,E01013748
E01004892,26322,E01004892
E01013703,26323,E01013703
E01002648,26324,E01002648
E01024640,26325,E01024640
E01015787,26326,E01015787
E01004641,26327,E01004641
E01024641,26328,E01024641
E01007996,26329,E01007996
E01011199,26330,E01011199
E01009591,26331,E01009591
E01012137,26332,E01012137
E01006804,26333,E01006804
E01016880,26334,E01016880
E01032738,26335,E01032738
E01026762,26336,E01026762
E01006885,26337,E01006885
E01016801,26338,E01016801
E01031260,26339,E01031260
E01032780,26340,E01032780
E01026818,26341,E01026818
E01032781,26342,E01032781
E01015786,26343,E01015786
E01010096,26344,E01010096
E01032700,26345,E01032700
E01013700,26346,E01013700
E01015871,26347,E01015871
E01014421,26348,E01014421
E01032703,26349,E01032703
E01032782,26350,E01032782
E01026765,26351,E01026765
E01032701,26352,E01032701
E01026763,26353,E01026763
E01019429,26354,E01019429
E01014468,26355,E01014468
E01005475,26356,E01005475
E01011117,26357,E01011117
E01011493,26358,E01011493
E01003529,26359,E01003529
E01011412,26360,E01011412
E01022132,26361,E01022132
E01003471,26362,E01003471
E01005474,26363,E01005474
E01030749,26364,E01030749
E01024474,26365,E01024474
E01007358,26366,E01007358
E01011494,26367,E01011494
E01030492,26368,E01030492
E01021762,26369,E01021762
E01019428,26370,E01019428
E01030412,26371,E01030412
W01001500,26372,W01001500
E01022471,26373,E01022471
E01028411,26374,E01028411
E01024477,26375,E01024477
E01030493,26376,E01030493
E01030415,26377,E01030415
E01022470,26378,E01022470
E01011492,26379,E01011492
E01011413,26380,E01011413
E01030413,26381,E01030413
E01024475,26382,E01024475
E01014600,26383,E01014600
E01005270,26384,E01005270
E01027617,26385,E01027617
E01009962,26386,E01009962
E01015089,26387,E01015089
E01015465,26388,E01015465
E01018171,26389,E01018171
E01002572,26390,E01002572
E01033138,26391,E01033138
E01012605,26392,E01012605
E01003277,26393,E01003277
E01021674,26394,E01021674
E01015906,26395,E01015906
E01013080,26396,E01013080
E01002971,26397,E01002971
E01024196,26398,E01024196
E01016524,26399,E01016524
W01000070,26400,W01000070
E01019900,26401,E01019900
E01010432,26402,E01010432
E01001968,26403,E01001968
E01018448,26404,E01018448
E01020430,26405,E01020430
E01009905,26406,E01009905
E01010435,26407,E01010435
E01019981,26408,E01019981
E01009904,26409,E01009904
E01019982,26410,E01019982
E01009985,26411,E01009985
E01019903,26412,E01019903
E01017548,26413,E01017548
E01033444,26414,E01033444
E01007980,26415,E01007980
E01028449,26416,E01028449
E01011536,26417,E01011536
E01024957,26418,E01024957
E01007901,26419,E01007901
E01020433,26420,E01020433
E01019540,26421,E01019540
E01022950,26422,E01022950
E01019541,26423,E01019541
E01033447,26424,E01033447
E01022689,26425,E01022689
E01019542,26426,E01019542
E01024956,26427,E01024956
E01021290,26428,E01021290
E01022953,26429,E01022953
E01019543,26430,E01019543
E01001710,26431,E01001710
E01033446,26432,E01033446
E01019544,26433,E01019544
E01022952,26434,E01022952
E01019545,26435,E01019545
E01022442,26436,E01022442
E01011050,26437,E01011050
E01016928,26438,E01016928
E01020431,26439,E01020431
E01009983,26440,E01009983
E01006978,26441,E01006978
W01001256,26442,W01001256
E01019980,26443,E01019980
E01009902,26444,E01009902
E01025401,26445,E01025401
E01014572,26446,E01014572
E01025481,26447,E01025481
E01000699,26448,E01000699
E01019463,26449,E01019463
E01012919,26450,E01012919
E01017549,26451,E01017549
E01024954,26452,E01024954
E01025400,26453,E01025400
E01025970,26454,E01025970
E01011537,26455,E01011537
E01022951,26456,E01022951
E01019462,26457,E01019462
E01025971,26458,E01025971
E01012998,26459,E01012998
E01031990,26460,E01031990
E01031911,26461,E01031911
E01031910,26462,E01031910
E01025973,26463,E01025973
E01025972,26464,E01025972
E01031991,26465,E01031991
E01025480,26466,E01025480
E01019460,26467,E01019460
E01023978,26468,E01023978
E01023979,26469,E01023979
E01033573,26470,E01033573
E01033570,26471,E01033570
E01033575,26472,E01033575
E01033572,26473,E01033572
E01033577,26474,E01033577
E01033574,26475,E01033574
E01005298,26476,E01005298
E01033576,26477,E01033576
E01033571,26478,E01033571
E01033578,26479,E01033578
E01014817,26480,E01014817
E01023709,26481,E01023709
E01023788,26482,E01023788
E01006872,26483,E01006872
E01000827,26484,E01000827
E01012810,26485,E01012810
E01019761,26486,E01019761
E01012891,26487,E01012891
E01023708,26488,E01023708
E01014897,26489,E01014897
E01023789,26490,E01023789
E01014816,26491,E01014816
E01000826,26492,E01000826
E01006875,26493,E01006875
E01019760,26494,E01019760
E01023786,26495,E01023786
E01023785,26496,E01023785
E01014818,26497,E01014818
E01002498,26498,E01002498
E01023704,26499,E01023704
E01014899,26500,E01014899
E01002419,26501,E01002419
E01002499,26502,E01002499
E01002418,26503,E01002418
E01004411,26504,E01004411
E01004490,26505,E01004490
E01004410,26506,E01004410
E01004491,26507,E01004491
E01021492,26508,E01021492
E01016937,26509,E01016937
E01021413,26510,E01021413
E01031499,26511,E01031499
E01004418,26512,E01004418
E01004941,26513,E01004941
E01016936,26514,E01016936
E01004499,26515,E01004499
E01022159,26516,E01022159
E01029429,26517,E01029429
E01014949,26518,E01014949
E01010166,26519,E01010166
E01015474,26520,E01015474
E01023479,26521,E01023479
E01024151,26522,E01024151
E01014948,26523,E01014948
E01013471,26524,E01013471
E01014596,26525,E01014596
E01004599,26526,E01004599
E01022158,26527,E01022158
E01021493,26528,E01021493
E01025471,26529,E01025471
E01006572,26530,E01006572
E01002519,26531,E01002519
E01024153,26532,E01024153
E01021412,26533,E01021412
E01023478,26534,E01023478
E01012510,26535,E01012510
E01002598,26536,E01002598
E01024150,26537,E01024150
E01014517,26538,E01014517
E01002518,26539,E01002518
E01024155,26540,E01024155
E01006575,26541,E01006575
E01002599,26542,E01002599
E01024152,26543,E01024152
E01012591,26544,E01012591
E01004511,26545,E01004511
E01014597,26546,E01014597
E01004590,26547,E01004590
E01004591,26548,E01004591
E01014516,26549,E01014516
E01021410,26550,E01021410
E01031418,26551,E01031418
E01010733,26552,E01010733
E01015475,26553,E01015475
E01016934,26554,E01016934
E01009803,26555,E01009803
E01009802,26556,E01009802
E01010167,26557,E01010167
E01018749,26558,E01018749
E01024158,26559,E01024158
E01010732,26560,E01010732
E01012590,26561,E01012590
E01004598,26562,E01004598
E01009883,26563,E01009883
E01012855,26564,E01012855
E01012511,26565,E01012511
E01004518,26566,E01004518
E01009805,26567,E01009805
E01026888,26568,E01026888
E01018748,26569,E01018748
E01026889,26570,E01026889
E01026808,26571,E01026808
E01012857,26572,E01012857
E01012854,26573,E01012854
E01028801,26574,E01028801
E01010869,26575,E01010869
E01009882,26576,E01009882
E01010730,26577,E01010730
E01026809,26578,E01026809
E01012852,26579,E01012852
E01029827,26580,E01029827
E01030754,26581,E01030754
E01030757,26582,E01030757
E01027877,26583,E01027877
E01027820,26584,E01027820
E01029090,26585,E01029090
E01029479,26586,E01029479
E01027823,26587,E01027823
E01008046,26588,E01008046
E01029826,26589,E01029826
E01009859,26590,E01009859
E01027822,26591,E01027822
E01013259,26592,E01013259
E01030756,26593,E01030756
E01029700,26594,E01029700
E01022321,26595,E01022321
E01023849,26596,E01023849
E01027821,26597,E01027821
E01029824,26598,E01029824
E01000486,26599,E01000486
E01011073,26600,E01011073
E01018940,26601,E01018940
E01016040,26602,E01016040
E01010744,26603,E01010744
E01027208,26604,E01027208
E01018893,26605,E01018893
W01000979,26606,W01000979
E01008413,26607,E01008413
E01010408,26608,E01010408
E01021079,26609,E01021079
E01027476,26610,E01027476
E01028040,26611,E01028040
E01022730,26612,E01022730
E01027202,26613,E01027202
E01027707,26614,E01027707
E01000099,26615,E01000099
E01004421,26616,E01004421
E01015293,26617,E01015293
E01017272,26618,E01017272
E01015212,26619,E01015212
E01023211,26620,E01023211
E01025217,26621,E01025217
E01007270,26622,E01007270
E01015294,26623,E01015294
E01025296,26624,E01025296
E01015215,26625,E01015215
E01023210,26626,E01023210
E01009276,26627,E01009276
E01023291,26628,E01023291
E01007273,26629,E01007273
E01025297,26630,E01025297
E01015295,26631,E01015295
E01017275,26632,E01017275
E01009274,26633,E01009274
E01023290,26634,E01023290
E01015955,26635,E01015955
E01007271,26636,E01007271
E01025214,26637,E01025214
E01026446,26638,E01026446
E01029988,26639,E01029988
E01029909,26640,E01029909
E01030439,26641,E01030439
E01015954,26642,E01015954
E01005232,26643,E01005232
E01015957,26644,E01015957
E01005233,26645,E01005233
E01029908,26646,E01029908
E01005234,26647,E01005234
E01005235,26648,E01005235
E01005237,26649,E01005237
E01003231,26650,E01003231
E01005236,26651,E01005236
E01003230,26652,E01003230
E01015952,26653,E01015952
E01026447,26654,E01026447
E01014917,26655,E01014917
E01014996,26656,E01014996
E01012910,26657,E01012910
E01012991,26658,E01012991
E01005230,26659,E01005230
E01023486,26660,E01023486
E01005231,26661,E01005231
E01017466,26662,E01017466
E01006506,26663,E01006506
E01014916,26664,E01014916
E01006587,26665,E01006587
E01023407,26666,E01023407
E01004558,26667,E01004558
E01004559,26668,E01004559
E01002558,26669,E01002558
E01002559,26670,E01002559
E01004550,26671,E01004550
E01004551,26672,E01004551
E01006972,26673,E01006972
E01023404,26674,E01023404
E01006507,26675,E01006507
E01006586,26676,E01006586
E01009637,26677,E01009637
E01027634,26678,E01027634
E01007630,26679,E01007630
E01027635,26680,E01027635
E01027636,26681,E01027636
E01009636,26682,E01009636
E01027637,26683,E01027637
E01007633,26684,E01007633
E01025648,26685,E01025648
E01007632,26686,E01007632
E01025649,26687,E01025649
E01007635,26688,E01007635
E01023648,26689,E01023648
E01007634,26690,E01007634
E01023649,26691,E01023649
E01007637,26692,E01007637
E01009634,26693,E01009634
E01027632,26694,E01027632
E01007631,26695,E01007631
E01027633,26696,E01027633
E01018873,26697,E01018873
E01027761,26698,E01027761
E01029767,26699,E01029767
E01024890,26700,E01024890
E01024811,26701,E01024811
E01027760,26702,E01027760
E01029766,26703,E01029766
E01018872,26704,E01018872
E01016485,26705,E01016485
E01006483,26706,E01006483
E01016404,26707,E01016404
E01006402,26708,E01006402
E01006484,26709,E01006484
E01005992,26710,E01005992
E01029764,26711,E01029764
E01005913,26712,E01005913
E01006405,26713,E01006405
E01018870,26714,E01018870
E01008474,26715,E01008474
E01006485,26716,E01006485
E01016407,26717,E01016407
E01014412,26718,E01014412
E01000462,26719,E01000462
E01006404,26720,E01006404
E01006470,26721,E01006470
E01006486,26722,E01006486
E01014459,26723,E01014459
E01014494,26724,E01014494
E01016486,26725,E01016486
E01006407,26726,E01006407
E01008477,26727,E01008477
E01014415,26728,E01014415
E01012490,26729,E01012490
E01014495,26730,E01014495
E01000463,26731,E01000463
E01006482,26732,E01006482
E01005991,26733,E01005991
E01006403,26734,E01006403
E01026933,26735,E01026933
E01028936,26736,E01028936
E01006471,26737,E01006471
E01026935,26738,E01026935
E01014493,26739,E01014493
E01026932,26740,E01026932
E01026937,26741,E01026937
E01016572,26742,E01016572
E01026934,26743,E01026934
E01024949,26744,E01024949
E01022590,26745,E01022590
E01026936,26746,E01026936
E01024517,26747,E01024517
E01024596,26748,E01024596
E01022591,26749,E01022591
E01022510,26750,E01022510
E01016575,26751,E01016575
W01001651,26752,W01001651
E01026930,26753,E01026930
E01017809,26754,E01017809
E01028937,26755,E01028937
E01017888,26756,E01017888
E01017889,26757,E01017889
E01003855,26758,E01003855
E01022511,26759,E01022511
E01003854,26760,E01003854
E01024514,26761,E01024514
E01017808,26762,E01017808
E01033746,26763,E01033746
E01019880,26764,E01019880
E01022853,26765,E01022853
E01003857,26766,E01003857
E01022855,26767,E01022855
E01022852,26768,E01022852
E01022857,26769,E01022857
E01022854,26770,E01022854
E01022856,26771,E01022856
E01020869,26772,E01020869
E01003852,26773,E01003852
E01003853,26774,E01003853
E01024856,26775,E01024856
E01033747,26776,E01033747
E01023818,26777,E01023818
E01003023,26778,E01003023
E01011423,26779,E01011423
W01001493,26780,W01001493
E01016647,26781,E01016647
E01009200,26782,E01009200
E01017781,26783,E01017781
E01018316,26784,E01018316
E01019835,26785,E01019835
E01020767,26786,E01020767
E01019016,26787,E01019016
E01000936,26788,E01000936
E01012347,26789,E01012347
E01026647,26790,E01026647
E01003258,26791,E01003258
E01017786,26792,E01017786
E01028398,26793,E01028398
E01026770,26794,E01026770
E01020925,26795,E01020925
E01033401,26796,E01033401
E01031456,26797,E01031456
E01018972,26798,E01018972
E01020927,26799,E01020927
E01024910,26800,E01024910
E01020924,26801,E01020924
E01024991,26802,E01024991
E01029466,26803,E01029466
E01032750,26804,E01032750
E01026979,26805,E01026979
E01027463,26806,E01027463
E01028588,26807,E01028588
E01015021,26808,E01015021
E01020926,26809,E01020926
E01022556,26810,E01022556
E01033481,26811,E01033481
E01028509,26812,E01028509
E01020569,26813,E01020569
E01032919,26814,E01032919
E01017472,26815,E01017472
E01033400,26816,E01033400
E01014555,26817,E01014555
E01024346,26818,E01024346
E01026978,26819,E01026978
E01020560,26820,E01020560
E01002737,26821,E01002737
E01028508,26822,E01028508
E01020561,26823,E01020561
E01020562,26824,E01020562
E01014554,26825,E01014554
E01019200,26826,E01019200
E01012551,26827,E01012551
E01020563,26828,E01020563
E01029788,26829,E01029788
E01026390,26830,E01026390
E01014557,26831,E01014557
E01020564,26832,E01020564
E01013841,26833,E01013841
E01012550,26834,E01012550
E01020565,26835,E01020565
E01028978,26836,E01028978
E01027460,26837,E01027460
E01020922,26838,E01020922
E01033480,26839,E01033480
E01014553,26840,E01014553
E01022557,26841,E01022557
E01014552,26842,E01014552
E01022554,26843,E01022554
E01027277,26844,E01027277
E01033212,26845,E01033212
E01033215,26846,E01033215
E01033294,26847,E01033294
E01033214,26848,E01033214
E01027276,26849,E01027276
E01033296,26850,E01033296
W01001821,26851,W01001821
E01027274,26852,E01027274
E01033213,26853,E01033213
E01025951,26854,E01025951
E01023958,26855,E01023958
E01025953,26856,E01025953
E01025950,26857,E01025950
E01025955,26858,E01025955
E01025952,26859,E01025952
E01011246,26860,E01011246
E01023951,26861,E01023951
E01011247,26862,E01011247
E01025954,26863,E01025954
E01023238,26864,E01023238
E01023239,26865,E01023239
E01025230,26866,E01025230
E01025231,26867,E01025231
E01025232,26868,E01025232
E01025233,26869,E01025233
E01023959,26870,E01023959
E01011966,26871,E01011966
E01025238,26872,E01025238
E01011244,26873,E01011244
E01024411,26874,E01024411
E01020425,26875,E01020425
E01024490,26876,E01024490
E01017931,26877,E01017931
E01005948,26878,E01005948
E01017930,26879,E01017930
E01018472,26880,E01018472
E01019937,26881,E01019937
E01024410,26882,E01024410
E01019936,26883,E01019936
E01024491,26884,E01024491
E01020424,26885,E01020424
E01018475,26886,E01018475
E01020427,26887,E01020427
E01024492,26888,E01024492
E01017933,26889,E01017933
E01005949,26890,E01005949
E01019934,26891,E01019934
E01018473,26892,E01018473
E01028478,26893,E01028478
E01011730,26894,E01011730
E01011731,26895,E01011731
E01019749,26896,E01019749
E01011733,26897,E01011733
E01019748,26898,E01019748
E01011732,26899,E01011732
E01000801,26900,E01000801
E01011735,26901,E01011735
E01025850,26902,E01025850
E01015850,26903,E01015850
E01025851,26904,E01025851
E01026747,26905,E01026747
E01025852,26906,E01025852
E01015853,26907,E01015853
E01000889,26908,E01000889
E01025853,26909,E01025853
E01026746,26910,E01026746
E01000808,26911,E01000808
E01025854,26912,E01025854
E01015852,26913,E01015852
E01029809,26914,E01029809
E01025855,26915,E01025855
E01018959,26916,E01018959
E01000981,26917,E01000981
E01029888,26918,E01029888
E01025857,26919,E01025857
E01010903,26920,E01010903
E01000900,26921,E01000900
E01015855,26922,E01015855
E01023851,26923,E01023851
E01004964,26924,E01004964
E01000903,26925,E01000903
E01021436,26926,E01021436
E01000982,26927,E01000982
E01031752,26928,E01031752
E01027449,26929,E01027449
E01008959,26930,E01008959
E01031753,26931,E01031753
E01002961,26932,E01002961
E01017449,26933,E01017449
E01031755,26934,E01031755
E01010902,26935,E01010902
E01000983,26936,E01000983
E01020821,26937,E01020821
E01010983,26938,E01010983
E01000902,26939,E01000902
E01031754,26940,E01031754
E01020820,26941,E01020820
E01023858,26942,E01023858
E01015851,26943,E01015851
E01028879,26944,E01028879
E01023859,26945,E01023859
E01026744,26946,E01026744
E01020823,26947,E01020823
E01000901,26948,E01000901
E01010982,26949,E01010982
E01011434,26950,E01011434
E01004965,26951,E01004965
E01009978,26952,E01009978
E01001923,26953,E01001923
E01001922,26954,E01001922
E01031750,26955,E01031750
E01010469,26956,E01010469
E01031751,26957,E01031751
E01028401,26958,E01028401
E01028480,26959,E01028480
E01015919,26960,E01015919
E01015998,26961,E01015998
E01012457,26962,E01012457
E01009979,26963,E01009979
E01003591,26964,E01003591
E01005596,26965,E01005596
E01005597,26966,E01005597
E01005516,26967,E01005516
E01003592,26968,E01003592
E01003513,26969,E01003513
E01032594,26970,E01032594
E01003512,26971,E01003512
E01032515,26972,E01032515
E01003593,26973,E01003593
E01032514,26974,E01032514
E01026576,26975,E01026576
E01032596,26976,E01032596
E01032595,26977,E01032595
E01030529,26978,E01030529
E01032517,26979,E01032517
E01005517,26980,E01005517
E01003590,26981,E01003590
E01026577,26982,E01026577
E01032512,26983,E01032512
E01012533,26984,E01012533
E01008234,26985,E01008234
E01012532,26986,E01012532
E01008235,26987,E01008235
E01012535,26988,E01012535
E01008237,26989,E01008237
E01012534,26990,E01012534
E01006231,26991,E01006231
E01012537,26992,E01012537
E01008236,26993,E01008236
E01012536,26994,E01012536
E01006230,26995,E01006230
E01005340,26996,E01005340
E01009873,26997,E01009873
E01027336,26998,E01027336
E01029373,26999,E01029373
E01010549,27000,E01010549
E01006232,27001,E01006232
E01005343,27002,E01005343
E01025349,27003,E01025349
E01005493,27004,E01005493
E01010548,27005,E01010548
E01006233,27006,E01006233
E01023349,27007,E01023349
E01005342,27008,E01005342
W01000849,27009,W01000849
E01005345,27010,E01005345
E01025348,27011,E01025348
E01025341,27012,E01025341
E01021163,27013,E01021163
E01019339,27014,E01019339
E01017560,27015,E01017560
E01023348,27016,E01023348
E01005344,27017,E01005344
E01031656,27018,E01031656
E01025343,27019,E01025343
E01003341,27020,E01003341
E01030228,27021,E01030228
E01025340,27022,E01025340
E01019338,27023,E01019338
E01009837,27024,E01009837
E01012530,27025,E01012530
E01008232,27026,E01008232
E01014536,27027,E01014536
E01008233,27028,E01008233
E01009507,27029,E01009507
E01007501,27030,E01007501
E01007500,27031,E01007500
E01009586,27032,E01009586
E01003348,27033,E01003348
E01009506,27034,E01009506
E01027337,27035,E01027337
E01004269,27036,E01004269
E01005320,27037,E01005320
E01005321,27038,E01005321
E01005322,27039,E01005322
E01005323,27040,E01005323
E01019319,27041,E01019319
E01019398,27042,E01019398
E01019399,27043,E01019399
E01005325,27044,E01005325
E01024750,27045,E01024750
E01009012,27046,E01009012
E01007471,27047,E01007471
E01002341,27048,E01002341
E01008645,27049,E01008645
E01003328,27050,E01003328
E01027563,27051,E01027563
E01003329,27052,E01003329
E01008898,27053,E01008898
E01004325,27054,E01004325
E01022793,27055,E01022793
E01009405,27056,E01009405
E01019487,27057,E01019487
E01009404,27058,E01009404
E01019406,27059,E01019406
E01009485,27060,E01009485
E01017403,27061,E01017403
E01007480,27062,E01007480
E01017482,27063,E01017482
E01008994,27064,E01008994
E01009407,27065,E01009407
E01009486,27066,E01009486
E01008915,27067,E01008915
E01017483,27068,E01017483
E01007400,27069,E01007400
E01001461,27070,E01001461
E01009487,27071,E01009487
E01009483,27072,E01009483
E01017400,27073,E01017400
E01009484,27074,E01009484
E01013945,27075,E01013945
E01017481,27076,E01017481
E01027939,27077,E01027939
E01013944,27078,E01013944
E01027938,27079,E01027938
E01029930,27080,E01029930
E01013947,27081,E01013947
E01030420,27082,E01030420
E01030421,27083,E01030421
E01013514,27084,E01013514
E01029578,27085,E01029578
E01013595,27086,E01013595
E01021522,27087,E01021522
E01013517,27088,E01013517
E01021525,27089,E01021525
E01013942,27090,E01013942
E01013596,27091,E01013596
W01000663,27092,W01000663
E01013943,27093,E01013943
E01010889,27094,E01010889
E01011529,27095,E01011529
W01000662,27096,W01000662
E01010808,27097,E01010808
E01013597,27098,E01013597
E01021524,27099,E01021524
E01021731,27100,E01021731
E01016299,27101,E01016299
E01028214,27102,E01028214
E01011528,27103,E01011528
E01002869,27104,E01002869
E01016218,27105,E01016218
E01028295,27106,E01028295
E01021527,27107,E01021527
E01011521,27108,E01011521
E01021730,27109,E01021730
E01002224,27110,E01002224
E01026290,27111,E01026290
W01000665,27112,W01000665
E01002868,27113,E01002868
E01002227,27114,E01002227
E01026211,27115,E01026211
E01018211,27116,E01018211
E01028217,27117,E01028217
E01029749,27118,E01029749
E01018290,27119,E01018290
E01028296,27120,E01028296
E01021733,27121,E01021733
E01002226,27122,E01002226
E01026291,27123,E01026291
E01000279,27124,E01000279
E01026210,27125,E01026210
E01013594,27126,E01013594
W01000660,27127,W01000660
E01007576,27128,E01007576
E01029579,27129,E01029579
E01014430,27130,E01014430
E01001988,27131,E01001988
E01001989,27132,E01001989
E01010888,27133,E01010888
E01001908,27134,E01001908
